id,name,localized_city,localized_neighborhood,city,public_address,lat,lng,preview_amenities,reviews_count,person_capacity,bathrooms,bedrooms,beds,guest_label,property_type_id,room_and_property_type,room_type,tier_id,kicker_content_messages,picture_count,star_rationg,user_first_name,user_has_profile_pic,user_is_superhost,cancel_policy,room_type_category,can_instant_book,night_cost,night_cost_with_fees,monthly_price_factor,rate_type,fees,link
29375145,33-3 Castlereagh Guest House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59388,-5.90388,"Free parking,Wifi,Kitchen,Washer",4,2,1.0,1,1,2 guests,0,0,Private room,0,Private room,25,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,49.0,49.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/29375145?&check_in=2022-02-15&check_out=2022-02-16
51993130,Lovely 1-bedroom in a cosy high ceiling apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59284,-5.96319,"Free parking,Wifi,Kitchen,Washer",15,2,1.5,1,2,2 guests,37,Private room in condominium (condo),Private room,0,Private room,11,5.0, ,True,False,CANCEL_MODERATE,private_room,False,49.0,49.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/51993130?&check_in=2022-02-15&check_out=2022-02-16
8873841,King Size Bed\15min to city centre\5min to airport,Belfast,0,Belfast,"Belfast, United Kingdom",54.60789,-5.87515,"Wifi,Kitchen,Washer",88,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,10,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,49.0,49.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/8873841?&check_in=2022-02-15&check_out=2022-02-16
21660286,"Gorgeous, self contained, annexe of country house",Doagh,0,Doagh,"Doagh, Northern Ireland, United Kingdom",54.76702,-6.06882,"Free parking,Kitchen,Washer",106,2,1.0,1,1,2 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,27,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,49.0,49.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/21660286?&check_in=2022-02-15&check_out=2022-02-16
16842413,Belfast apartment with stunning sea views :),Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6529,-5.9344,"Free parking,Wifi,Kitchen,Washer",40,2,2.0,1,1,2 guests,1,Private room in rental unit,Private room,0,Private room,8,5.0, ,True,False,CANCEL_MODERATE,private_room,False,49.0,49.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/16842413?&check_in=2022-02-15&check_out=2022-02-16
33248619,1 ensuite bedroom close to airport & UGP Circuit,Dundrod,0,Dundrod,"Dundrod, Northern Ireland, United Kingdom",54.61186,-6.12497,"Free parking,Wifi,Washer",1,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,3,0.0, ,True,False,CANCEL_MODERATE,private_room,True,49.0,49.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/33248619?&check_in=2022-02-15&check_out=2022-02-16
60136,"Private downstairs ensuite in Comber, Newtownards",Comber,0,Comber,"Comber, United Kingdom",54.53779,-5.73505,"Free parking,Wifi,Kitchen,Washer",3,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,5,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,49.0,49.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/60136?&check_in=2022-02-15&check_out=2022-02-16
31689309,Scrabo view - King & twin rooms - not entire house,Comber,0,Comber,"Comber, Northern Ireland, United Kingdom",54.55672,-5.75025,"Free parking,Wifi,Kitchen,Washer",14,4,1.0,2,3,4 guests,2,Private room in residential home,Private room,0,Private room,15,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,private_room,False,49.0,49.0,0.9299999999999999,nightly,0.0,https://www.airbnb.co.uk/rooms/31689309?&check_in=2022-02-15&check_out=2022-02-16
45590996,92 The Avenue,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5965,-5.90143,"Free parking,Wifi,Kitchen,Washer",2,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,16,0.0, ,True,False,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,private_room,True,49.0,49.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/45590996?&check_in=2022-02-15&check_out=2022-02-16
37951593,Private House close to Belfast City Centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62461,-5.92618,"Free parking,Wifi,Kitchen,Washer",8,4,1.0,2,2,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,4,5.0, ,True,False,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,True,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/37951593?&check_in=2022-02-15&check_out=2022-02-16
50717453,Old Egg Shop - situated on the Craigantlet Hills.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61185,-5.82208,"Free parking,Wifi,Kitchen",35,3,1.0,1,2,3 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,8,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/50717453?&check_in=2022-02-15&check_out=2022-02-16
33372064,Old Exchange Court,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59366,-5.86594,"Free parking,Wifi,Kitchen,Washer",27,3,1.0,1,1,3 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,16,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,50.0,50.0,0.51,nightly,0.0,https://www.airbnb.co.uk/rooms/33372064?&check_in=2022-02-15&check_out=2022-02-16
30304010,Belfast Garden BnB,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.56705,-5.95515,"Free parking,Wifi,Kitchen,Washer",77,4,1.0,1,2,4 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,15,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,50.0,50.0,0.55,nightly,0.0,https://www.airbnb.co.uk/rooms/30304010?&check_in=2022-02-15&check_out=2022-02-16
12066532,"Middle Cottage, Carryduff, Belfast",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.50564,-5.86342,"Free parking,Wifi,Kitchen,Washer",460,4,1.0,1,1,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,19,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,50.0,50.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/12066532?&check_in=2022-02-15&check_out=2022-02-16
20692803,Private Belmont annex. Glider route. Quiet res Pk.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59766,-5.86576,Wifi,127,2,1.0,1,1,2 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,27,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,50.0,50.0,0.6699999999999999,nightly,0.0,https://www.airbnb.co.uk/rooms/20692803?&check_in=2022-02-15&check_out=2022-02-16
44347131,Stay in Heart of the Shankill Road.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60573,-5.95533,"Wifi,Kitchen,Washer",38,3,1.0,2,2,3 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,20,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,50.0,50.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/44347131?&check_in=2022-02-15&check_out=2022-02-16
11595684,"XXL Room, Ensuite, Free Parking, Certified, Nomads",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58511,-5.91009,"Free parking,Wifi,Washer",359,2,1.5,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,18,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,50.0,50.0,0.55,nightly,0.0,https://www.airbnb.co.uk/rooms/11595684?&check_in=2022-02-15&check_out=2022-02-16
34029714,Cosy two bed terraced house 7min drive from city,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62822,-5.92403,"Free parking,Wifi,Kitchen,Washer",65,4,1.0,2,2,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,69,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,50.0,50.0,0.6799999999999999,nightly,0.0,https://www.airbnb.co.uk/rooms/34029714?&check_in=2022-02-15&check_out=2022-02-16
39015311,Superb 2 Bedroom Flat in Fantastic Location,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62891,-5.95718,"Free parking,Wifi,Kitchen,Washer",23,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,27,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,50.0,50.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/39015311?&check_in=2022-02-15&check_out=2022-02-16
37135605,Maureen’s Cottage,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.56542,-5.95719,"Free parking,Wifi,Kitchen,Washer",4,4,1.0,1,2,4 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,10,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,50.0,50.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/37135605?&check_in=2022-02-15&check_out=2022-02-16
32745552,CITY LIVING COMFORTABLE ACCOMMODATION,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59681,-5.90137,"Free parking,Wifi,Kitchen,Washer",27,2,1.5,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,14,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/32745552?&check_in=2022-02-15&check_out=2022-02-16
1581492,Beautiful Home Ormeau Road,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57618,-5.92125,"Free parking,Wifi,Kitchen,Washer",17,5,1.0,3,3,5 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,27,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,50.0,50.0,0.79,nightly,0.0,https://www.airbnb.co.uk/rooms/1581492?&check_in=2022-02-15&check_out=2022-02-16
16013138,5*LARGE DOUBLE/ also suitable for Family/Friends .,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60311,-5.86075,"Free parking,Wifi",41,4,1.0,1,2,4 guests,36,Private room in townhouse,Private room,0,Private room,20,5.0, ,True,True,CANCEL_MODERATE,private_room,True,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/16013138?&check_in=2022-02-15&check_out=2022-02-16
46192099,3 Bed Apartment- Queens Quarter,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58438,-5.92924,"Wifi,Kitchen,Washer",3,6,1.5,3,3,6 guests,47,Entire serviced apartment,Entire home/apt,0,Entire serviced apartment,18,3.5, ,False,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,50.0,50.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/46192099?&check_in=2022-02-15&check_out=2022-02-16
19204055,"CITY TOWNHOUSE, COSY HOME.",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59663,-5.90276,"Wifi,Kitchen,Washer",68,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,24,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/19204055?&check_in=2022-02-15&check_out=2022-02-16
52107258,"Spacious attic single room, en suite.",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.63493,-5.93268,"Free parking,Wifi",2,1,1.0,1,1,1 guest,36,Private room in townhouse,Private room,0,Private room,5,0.0, ,False,True,CANCEL_FLEXIBLE,private_room,False,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/52107258?&check_in=2022-02-15&check_out=2022-02-16
51424096,Helen’s Bay Air Bee.  Beautiful comfortable room 2,Helen's Bay,0,Helen's Bay,"Helen's Bay, Northern Ireland, United Kingdom",54.67131,-5.74505,"Free parking,Wifi",7,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,18,5.0, ,False,True,CANCEL_MODERATE,private_room,False,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/51424096?&check_in=2022-02-15&check_out=2022-02-16
6967814,Betty's Little Cottage,Belfast,0,Belfast,"Belfast, United Kingdom",54.62922,-5.95409,"Free parking,Wifi,Kitchen",184,2,1.0,1,2,2 guests,22,Private room in chalet,Private room,0,Private room,26,5.0, ,True,False,CANCEL_MODERATE,private_room,False,50.0,50.0,0.73,nightly,0.0,https://www.airbnb.co.uk/rooms/6967814?&check_in=2022-02-15&check_out=2022-02-16
36344193,"The Paddock Cottage, a Cosy & Colourful Getaway",Comber,0,Comber,"Comber, Northern Ireland, United Kingdom",54.54932,-5.74599,"Free parking,Wifi,Kitchen,Washer",0,2,1.5,1,2,2 guests,60,Private room in cottage,Private room,0,Private room,31,0.0, ,True,False,CANCEL_MODERATE,private_room,True,50.0,50.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/36344193?&check_in=2022-02-15&check_out=2022-02-16
38118273,Beautiful duplex apartment close to city centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59483,-5.90446,"Wifi,Kitchen,Washer",169,4,2.0,2,3,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,13,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,51.0,51.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/38118273?&check_in=2022-02-15&check_out=2022-02-16
41878957,Titanic Workers Apartment #3,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6,-5.90528,"Free parking,Wifi,Kitchen,Washer",129,6,1.0,3,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,31,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,50.0,50.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/41878957?&check_in=2022-02-15&check_out=2022-02-16
36235749,Affordable Luxury Belfast free parking & WiFi -4,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.594723,-5.901165,"Free parking,Wifi,Kitchen,Washer",127,4,1.0,0,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,9,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,51.0,51.0,0.88,nightly,0.0,https://www.airbnb.co.uk/rooms/36235749?&check_in=2022-02-15&check_out=2022-02-16
4539697,Modern 2BR Townhouse & breakfast. Superb location!,Belfast,0,Belfast,"Belfast, United Kingdom",54.59339,-5.86776,"Free parking,Wifi,Kitchen,Washer",561,4,1.0,2,2,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,23,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,52.0,52.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/4539697?&check_in=2022-02-15&check_out=2022-02-16
28925463,Castle Newly Refurbished House  /Free Parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62705,-5.9243,"Free parking,Wifi,Kitchen,Washer",178,4,1.0,2,3,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,15,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,52.0,52.0,0.98,nightly,0.0,https://www.airbnb.co.uk/rooms/28925463?&check_in=2022-02-15&check_out=2022-02-16
41790394,🌻2021Stylish Apt in Belfast city/5mins2Titanic&SSE,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60203,-5.88423,"Wifi,Kitchen,Washer",82,4,1.0,1,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),35,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,52.0,52.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/41790394?&check_in=2022-02-15&check_out=2022-02-16
41739033,Titanic Workers Apartment #5,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59885,-5.90538,"Free parking,Wifi,Kitchen,Washer",130,4,2.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,37,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,52.0,52.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/41739033?&check_in=2022-02-15&check_out=2022-02-16
10027655,Excellent City Centre Location / Parking / 4 Beds,Belfast,0,Belfast,"Belfast, United Kingdom",54.59037,-5.93312,"Free parking,Wifi,Kitchen,Washer",299,5,1.0,2,4,5 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,16,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,False,52.0,52.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/10027655?&check_in=2022-02-15&check_out=2022-02-16
12773372,Super Stranmillis apartment- free  parking,Belfast,0,Belfast,"Belfast, United Kingdom",54.57854,-5.93094,"Free parking,Wifi,Kitchen,Washer",315,3,1.0,1,2,3 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),19,4.5, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,52.0,52.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/12773372?&check_in=2022-02-15&check_out=2022-02-16
41896601,City Centre apartment 2 Bed Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58639,-5.93777,"Free parking,Wifi,Kitchen,Washer",5,4,1.5,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,18,5.0, ,True,False,CANCEL_MODERATE,entire_home,True,52.0,52.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/41896601?&check_in=2022-02-15&check_out=2022-02-16
17646226,Chic Chalet 10 mins to Belfast (1),Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.65817,-5.94274,"Free parking,Wifi,Kitchen,Washer",52,2,1.0,1,1,2 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,8,5.0, ,True,False,CANCEL_MODERATE,entire_home,True,52.0,52.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/17646226?&check_in=2022-02-15&check_out=2022-02-16
16685753,Well presented 2 Bed terrace close to city centre.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61626,-5.92431,"Kitchen,Washer",151,4,1.0,2,2,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,10,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,52.0,52.0,0.6699999999999999,nightly,0.0,https://www.airbnb.co.uk/rooms/16685753?&check_in=2022-02-15&check_out=2022-02-16
15968501,"Ardwell Farm, Killinchy. Converted Barn. Sleeps2+2",Killinchy,0,Killinchy,"Killinchy, Northern Ireland, United Kingdom",54.48724,-5.67605,"Free parking,Wifi,Kitchen,Washer",171,4,1.0,1,3,4 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,22,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,52.0,52.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/15968501?&check_in=2022-02-15&check_out=2022-02-16
27246800,Cosy One Bedroom Apartment - Falls Road,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5957,-5.95715,"Wifi,Kitchen,Washer",72,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,10,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,53.0,53.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/27246800?&check_in=2022-02-15&check_out=2022-02-16
22368825,Cosy home in great location!,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62644,-5.92805,"Hosted by a business,Free parking,Wifi,Kitchen",96,6,1.0,2,4,6 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,24,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,53.0,53.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/22368825?&check_in=2022-02-15&check_out=2022-02-16
7428467,Lake-side loft @ Skellig House,Dromore,0,Dromore,"Dromore, Banbridge, United Kingdom",54.41457,-6.11531,"Free parking,Wifi,Kitchen,Washer",138,2,1.0,1,2,2 guests,35,Entire loft,Entire home/apt,0,Entire loft,18,5.0, ,True,False,CANCEL_MODERATE,entire_home,True,53.0,53.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/7428467?&check_in=2022-02-15&check_out=2022-02-16
1570952,Large room close to Ballyholme YC & Marina for 3,Bangor,0,Bangor,"Bangor, County Down, United Kingdom",54.66477,-5.6557,"Free parking,Wifi,Washer",63,3,1.5,1,2,3 guests,2,Private room in residential home,Private room,0,Private room,18,5.0, ,True,False,CANCEL_MODERATE,private_room,False,53.0,53.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/1570952?&check_in=2022-02-15&check_out=2022-02-16
14915754,Twin or Superking bedsit studio on Malone rd,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5794,-5.93813,"Free parking,Wifi,Kitchen,Washer",337,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,13,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,53.0,53.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/14915754?&check_in=2022-02-15&check_out=2022-02-16
47901201,Modern apartment close to city centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59358,-5.90456,"Free parking,Wifi,Kitchen,Washer",75,4,1.5,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,13,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,54.0,54.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/47901201?&check_in=2022-02-15&check_out=2022-02-16
5755060,Perfect City Centre Location/ Free Parking /4 Beds,Belfast,0,Belfast,"Belfast, Belfast, United Kingdom",54.59135,-5.93263,"Free parking,Wifi,Kitchen,Washer",424,4,1.0,2,4,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,26,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,False,54.0,54.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/5755060?&check_in=2022-02-15&check_out=2022-02-16
35543136,"2 Bedroom budget Apartment in Belfast, Botanic",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58847,-5.92953,"Wifi,Kitchen,Washer",48,3,1.0,2,2,3 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,10,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,54.0,54.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/35543136?&check_in=2022-02-15&check_out=2022-02-16
29079096,"Comfy double room near City Centre,FreeCar Parking",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60282,-5.91217,"Free parking,Wifi,Kitchen,Washer",81,2,1.5,1,1,2 guests,1,Private room in rental unit,Private room,0,Private room,10,5.0, ,True,True,CANCEL_MODERATE,private_room,False,54.0,54.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/29079096?&check_in=2022-02-15&check_out=2022-02-16
37007972,Warren Unique Boutique Twin En-Suite and parking 4,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58848,-5.93669,"Free parking,Wifi,Kitchen",1,2,1.0,1,2,2 guests,36,Private room in townhouse,Private room,0,Private room,15,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,53.0,53.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/37007972?&check_in=2022-02-15&check_out=2022-02-16
49607185,"Modern, stylish, cosy flat.Refurbished Spring 2021",Dundonald,0,Dundonald,"Dundonald, Northern Ireland, United Kingdom",54.5874,-5.8137,"Free parking,Wifi,Kitchen,Washer",12,5,1.0,2,3,5 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,22,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,53.0,53.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/49607185?&check_in=2022-02-15&check_out=2022-02-16
42163799,The Best Rest Stop Rentals,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.56943,-5.96469,Wifi,20,2,1.5,1,1,2 guests,37,Private room in condominium (condo),Private room,0,Private room,17,5.0, ,True,True,CANCEL_MODERATE,private_room,False,53.0,53.0,0.71,nightly,0.0,https://www.airbnb.co.uk/rooms/42163799?&check_in=2022-02-15&check_out=2022-02-16
14757588,Award winning homes based on an historic village,Hillsborough,0,Hillsborough,"Hillsborough, Northern Ireland, United Kingdom",54.4627,-6.07162,"Free parking,Wifi",52,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,46,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,True,54.0,54.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/14757588?&check_in=2022-02-15&check_out=2022-02-16
21586511,Perfect Base for Belfast and Beyond - 2 bed apt,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6021,-5.88178,"Free parking,Wifi,Kitchen,Washer",14,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,7,4.5, ,True,True,CANCEL_MODERATE,entire_home,False,54.0,54.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/21586511?&check_in=2022-02-15&check_out=2022-02-16
37008434,Warren Boutique Cave Hill Twin with parking 7,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5881,-5.93563,"Free parking,Wifi,Kitchen",2,2,1.0,1,2,2 guests,36,Private room in townhouse,Private room,0,Private room,21,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,53.0,53.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/37008434?&check_in=2022-02-15&check_out=2022-02-16
53147736,BT1 Apartments - Ivy House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59058,-5.9278,"Free parking,Wifi,Kitchen,Washer",2,2,1.0,1,1,2 guests,47,Entire serviced apartment,Entire home/apt,0,Entire serviced apartment,22,0.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,55.0,55.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/53147736?&check_in=2022-02-15&check_out=2022-02-16
6669028,City Centre/ Parking /Great Location /4 Beds,Belfast,0,Belfast,"Belfast, Co. Antrim, United Kingdom",54.59029,-5.93102,"Free parking,Wifi,Kitchen,Washer",446,5,1.0,2,4,5 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,31,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,False,55.0,55.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/6669028?&check_in=2022-02-15&check_out=2022-02-16
36044008,"Stylish, Cosy Apartment near Central Belfast",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57884,-5.91565,"Wifi,Kitchen,Washer",20,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,20,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,55.0,55.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/36044008?&check_in=2022-02-15&check_out=2022-02-16
